venue_name,lat,lon,zone,day_name,day_hours,hour,busyness_score
Pasar Madyopuro Malang,-7.9742095,112.67153429999999,commercial_area,friday,4,12,13
Pasar Madyopuro Malang,-7.9742095,112.67153429999999,commercial_area,friday,4,13,9
Pasar Madyopuro Malang,-7.9742095,112.67153429999999,commercial_area,friday,4,14,8
Pasar Madyopuro Malang,-7.9742095,112.67153429999999,commercial_area,friday,4,15,8
Pasar Madyopuro Malang,-7.9742095,112.67153429999999,commercial_area,friday,4,16,8
Pasar Madyopuro Malang,-7.9742095,112.67153429999999,commercial_area,friday,4,17,0
Pasar Madyopuro Malang,-7.9742095,112.67153429999999,commercial_area,saturday,5,0,3
Pasar Madyopuro Malang,-7.9742095,112.67153429999999,commercial_area,saturday,5,1,6
Pasar Madyopuro Malang,-7.9742095,112.67153429999999,commercial_area,saturday,5,2,11
Pasar Madyopuro Malang,-7.9742095,112.67153429999999,commercial_area,saturday,5,3,19
Pasar Madyopuro Malang,-7.9742095,112.67153429999999,commercial_area,saturday,5,4,30
Pasar Madyopuro Malang,-7.9742095,112.67153429999999,commercial_area,saturday,5,5,47
Pasar Madyopuro Malang,-7.9742095,112.67153429999999,commercial_area,saturday,5,6,61
Pasar Madyopuro Malang,-7.9742095,112.67153429999999,commercial_area,saturday,5,7,66
Pasar Madyopuro Malang,-7.9742095,112.67153429999999,commercial_area,saturday,5,8,62
Pasar Madyopuro Malang,-7.9742095,112.67153429999999,commercial_area,saturday,5,9,52
Pasar Madyopuro Malang,-7.9742095,112.67153429999999,commercial_area,saturday,5,10,39
Pasar Madyopuro Malang,-7.9742095,112.67153429999999,commercial_area,saturday,5,11,27
Pasar Madyopuro Malang,-7.9742095,112.67153429999999,commercial_area,saturday,5,12,17
Pasar Madyopuro Malang,-7.9742095,112.67153429999999,commercial_area,saturday,5,13,11
Pasar Madyopuro Malang,-7.9742095,112.67153429999999,commercial_area,saturday,5,14,9
Pasar Madyopuro Malang,-7.9742095,112.67153429999999,commercial_area,saturday,5,15,8
Pasar Madyopuro Malang,-7.9742095,112.67153429999999,commercial_area,saturday,5,16,9
Pasar Madyopuro Malang,-7.9742095,112.67153429999999,commercial_area,saturday,5,17,0
Hutan Kota Velodrome Malang,-7.9739065,112.66902859999999,public_area,sunday,6,4,28
Hutan Kota Velodrome Malang,-7.9739065,112.66902859999999,public_area,sunday,6,5,20
Hutan Kota Velodrome Malang,-7.9739065,112.66902859999999,public_area,sunday,6,6,20
Hutan Kota Velodrome Malang,-7.9739065,112.66902859999999,public_area,sunday,6,7,20
Hutan Kota Velodrome Malang,-7.9739065,112.66902859999999,public_area,sunday,6,8,32
Hutan Kota Velodrome Malang,-7.9739065,112.66902859999999,public_area,sunday,6,9,48
Hutan Kota Velodrome Malang,-7.9739065,112.66902859999999,public_area,sunday,6,10,48
Hutan Kota Velodrome Malang,-7.9739065,112.66902859999999,public_area,sunday,6,11,24
Hutan Kota Velodrome Malang,-7.9739065,112.66902859999999,public_area,sunday,6,12,12
Hutan Kota Velodrome Malang,-7.9739065,112.66902859999999,public_area,sunday,6,13,8
Hutan Kota Velodrome Malang,-7.9739065,112.66902859999999,public_area,sunday,6,14,12
Hutan Kota Velodrome Malang,-7.9739065,112.66902859999999,public_area,sunday,6,15,12
Hutan Kota Velodrome Malang,-7.9739065,112.66902859999999,public_area,sunday,6,16,16
Hutan Kota Velodrome Malang,-7.9739065,112.66902859999999,public_area,sunday,6,17,16
Hutan Kota Velodrome Malang,-7.9739065,112.66902859999999,public_area,sunday,6,18,32
Hutan Kota Velodrome Malang,-7.9739065,112.66902859999999,public_area,sunday,6,19,48
Hutan Kota Velodrome Malang,-7.9739065,112.66902859999999,public_area,sunday,6,20,56
Hutan Kota Velodrome Malang,-7.9739065,112.66902859999999,public_area,sunday,6,21,48
Hutan Kota Velodrome Malang,-7.9739065,112.66902859999999,public_area,sunday,6,22,40
Hutan Kota Velodrome Malang,-7.9739065,112.66902859999999,public_area,sunday,6,23,28
Hutan Kota Velodrome Malang,-7.9739065,112.66902859999999,public_area,sunday,6,0,20
Hutan Kota Velodrome Malang,-7.9739065,112.66902859999999,public_area,sunday,6,1,16
Hutan Kota Velodrome Malang,-7.9739065,112.66902859999999,public_area,sunday,6,2,24
Hutan Kota Velodrome Malang,-7.9739065,112.66902859999999,public_area,sunday,6,3,24
Hutan Kota Velodrome Malang,-7.9739065,112.66902859999999,public_area,monday,0,4,48
Hutan Kota Velodrome Malang,-7.9739065,112.66902859999999,public_area,monday,0,5,40
Hutan Kota Velodrome Malang,-7.9739065,112.66902859999999,public_area,monday,0,6,44
Hutan Kota Velodrome Malang,-7.9739065,112.66902859999999,public_area,monday,0,7,36
Hutan Kota Velodrome Malang,-7.9739065,112.66902859999999,public_area,monday,0,8,32
Hutan Kota Velodrome Malang,-7.9739065,112.66902859999999,public_area,monday,0,9,32
Hutan Kota Velodrome Malang,-7.9739065,112.66902859999999,public_area,monday,0,10,32
Hutan Kota Velodrome Malang,-7.9739065,112.66902859999999,public_area,monday,0,11,28
Hutan Kota Velodrome Malang,-7.9739065,112.66902859999999,public_area,monday,0,12,20
Hutan Kota Velodrome Malang,-7.9739065,112.66902859999999,public_area,monday,0,13,24
Hutan Kota Velodrome Malang,-7.9739065,112.66902859999999,public_area,monday,0,14,16
Hutan Kota Velodrome Malang,-7.9739065,112.66902859999999,public_area,monday,0,15,20
Hutan Kota Velodrome Malang,-7.9739065,112.66902859999999,public_area,monday,0,16,24
Hutan Kota Velodrome Malang,-7.9739065,112.66902859999999,public_area,monday,0,17,36
Hutan Kota Velodrome Malang,-7.9739065,112.66902859999999,public_area,monday,0,18,44
Hutan Kota Velodrome Malang,-7.9739065,112.66902859999999,public_area,monday,0,19,40
Hutan Kota Velodrome Malang,-7.9739065,112.66902859999999,public_area,monday,0,20,36
Hutan Kota Velodrome Malang,-7.9739065,112.66902859999999,public_area,monday,0,21,40
Hutan Kota Velodrome Malang,-7.9739065,112.66902859999999,public_area,monday,0,22,44
Hutan Kota Velodrome Malang,-7.9739065,112.66902859999999,public_area,monday,0,23,48
Hutan Kota Velodrome Malang,-7.9739065,112.66902859999999,public_area,monday,0,0,36
Hutan Kota Velodrome Malang,-7.9739065,112.66902859999999,public_area,monday,0,1,36
Hutan Kota Velodrome Malang,-7.9739065,112.66902859999999,public_area,monday,0,2,40
Hutan Kota Velodrome Malang,-7.9739065,112.66902859999999,public_area,monday,0,3,40
Hutan Kota Velodrome Malang,-7.9739065,112.66902859999999,public_area,tuesday,1,4,36
Hutan Kota Velodrome Malang,-7.9739065,112.66902859999999,public_area,tuesday,1,5,36
Hutan Kota Velodrome Malang,-7.9739065,112.66902859999999,public_area,tuesday,1,6,36
Hutan Kota Velodrome Malang,-7.9739065,112.66902859999999,public_area,tuesday,1,7,32
Hutan Kota Velodrome Malang,-7.9739065,112.66902859999999,public_area,tuesday,1,8,36
Hutan Kota Velodrome Malang,-7.9739065,112.66902859999999,public_area,tuesday,1,9,36
Hutan Kota Velodrome Malang,-7.9739065,112.66902859999999,public_area,tuesday,1,10,36
Hutan Kota Velodrome Malang,-7.9739065,112.66902859999999,public_area,tuesday,1,11,36
Hutan Kota Velodrome Malang,-7.9739065,112.66902859999999,public_area,tuesday,1,12,44
Hutan Kota Velodrome Malang,-7.9739065,112.66902859999999,public_area,tuesday,1,13,44
Hutan Kota Velodrome Malang,-7.9739065,112.66902859999999,public_area,tuesday,1,14,52
Hutan Kota Velodrome Malang,-7.9739065,112.66902859999999,public_area,tuesday,1,15,56
Hutan Kota Velodrome Malang,-7.9739065,112.66902859999999,public_area,tuesday,1,16,64
Hutan Kota Velodrome Malang,-7.9739065,112.66902859999999,public_area,tuesday,1,17,52
Hutan Kota Velodrome Malang,-7.9739065,112.66902859999999,public_area,tuesday,1,18,40
Hutan Kota Velodrome Malang,-7.9739065,112.66902859999999,public_area,tuesday,1,19,36
Hutan Kota Velodrome Malang,-7.9739065,112.66902859999999,public_area,tuesday,1,20,48
Hutan Kota Velodrome Malang,-7.9739065,112.66902859999999,public_area,tuesday,1,21,48
Hutan Kota Velodrome Malang,-7.9739065,112.66902859999999,public_area,tuesday,1,22,48
Hutan Kota Velodrome Malang,-7.9739065,112.66902859999999,public_area,tuesday,1,23,52
Hutan Kota Velodrome Malang,-7.9739065,112.66902859999999,public_area,tuesday,1,0,44
Hutan Kota Velodrome Malang,-7.9739065,112.66902859999999,public_area,tuesday,1,1,40
Hutan Kota Velodrome Malang,-7.9739065,112.66902859999999,public_area,tuesday,1,2,48
Hutan Kota Velodrome Malang,-7.9739065,112.66902859999999,public_area,tuesday,1,3,36
Hutan Kota Velodrome Malang,-7.9739065,112.66902859999999,public_area,wednesday,2,4,56
Hutan Kota Velodrome Malang,-7.9739065,112.66902859999999,public_area,wednesday,2,5,48
Hutan Kota Velodrome Malang,-7.9739065,112.66902859999999,public_area,wednesday,2,6,52
Hutan Kota Velodrome Malang,-7.9739065,112.66902859999999,public_area,wednesday,2,7,40
Hutan Kota Velodrome Malang,-7.9739065,112.66902859999999,public_area,wednesday,2,8,28
Hutan Kota Velodrome Malang,-7.9739065,112.66902859999999,public_area,wednesday,2,9,16
Hutan Kota Velodrome Malang,-7.9739065,112.66902859999999,public_area,wednesday,2,10,20
Hutan Kota Velodrome Malang,-7.9739065,112.66902859999999,public_area,wednesday,2,11,24
Hutan Kota Velodrome Malang,-7.9739065,112.66902859999999,public_area,wednesday,2,12,28
Hutan Kota Velodrome Malang,-7.9739065,112.66902859999999,public_area,wednesday,2,13,36
Hutan Kota Velodrome Malang,-7.9739065,112.66902859999999,public_area,wednesday,2,14,52
Hutan Kota Velodrome Malang,-7.9739065,112.66902859999999,public_area,wednesday,2,15,68
Hutan Kota Velodrome Malang,-7.9739065,112.66902859999999,public_area,wednesday,2,16,44
Hutan Kota Velodrome Malang,-7.9739065,112.66902859999999,public_area,wednesday,2,17,32
Hutan Kota Velodrome Malang,-7.9739065,112.66902859999999,public_area,wednesday,2,18,28
Hutan Kota Velodrome Malang,-7.9739065,112.66902859999999,public_area,wednesday,2,19,24
Hutan Kota Velodrome Malang,-7.9739065,112.66902859999999,public_area,wednesday,2,20,24
Hutan Kota Velodrome Malang,-7.9739065,112.66902859999999,public_area,wednesday,2,21,32
Hutan Kota Velodrome Malang,-7.9739065,112.66902859999999,public_area,wednesday,2,22,32
Hutan Kota Velodrome Malang,-7.9739065,112.66902859999999,public_area,wednesday,2,23,36
Hutan Kota Velodrome Malang,-7.9739065,112.66902859999999,public_area,wednesday,2,0,24
Hutan Kota Velodrome Malang,-7.9739065,112.66902859999999,public_area,wednesday,2,1,20
Hutan Kota Velodrome Malang,-7.9739065,112.66902859999999,public_area,wednesday,2,2,28
Hutan Kota Velodrome Malang,-7.9739065,112.66902859999999,public_area,wednesday,2,3,44
Hutan Kota Velodrome Malang,-7.9739065,112.66902859999999,public_area,thursday,3,4,44
Hutan Kota Velodrome Malang,-7.9739065,112.66902859999999,public_area,thursday,3,5,40
Hutan Kota Velodrome Malang,-7.9739065,112.66902859999999,public_area,thursday,3,6,36
Hutan Kota Velodrome Malang,-7.9739065,112.66902859999999,public_area,thursday,3,7,36
Hutan Kota Velodrome Malang,-7.9739065,112.66902859999999,public_area,thursday,3,8,36
Hutan Kota Velodrome Malang,-7.9739065,112.66902859999999,public_area,thursday,3,9,32
Hutan Kota Velodrome Malang,-7.9739065,112.66902859999999,public_area,thursday,3,10,20
Hutan Kota Velodrome Malang,-7.9739065,112.66902859999999,public_area,thursday,3,11,24
Hutan Kota Velodrome Malang,-7.9739065,112.66902859999999,public_area,thursday,3,12,28
Hutan Kota Velodrome Malang,-7.9739065,112.66902859999999,public_area,thursday,3,13,24
Hutan Kota Velodrome Malang,-7.9739065,112.66902859999999,public_area,thursday,3,14,16
Hutan Kota Velodrome Malang,-7.9739065,112.66902859999999,public_area,thursday,3,15,20
Hutan Kota Velodrome Malang,-7.9739065,112.66902859999999,public_area,thursday,3,16,24
Hutan Kota Velodrome Malang,-7.9739065,112.66902859999999,public_area,thursday,3,17,48
Hutan Kota Velodrome Malang,-7.9739065,112.66902859999999,public_area,thursday,3,18,76
Hutan Kota Velodrome Malang,-7.9739065,112.66902859999999,public_area,thursday,3,19,100
Hutan Kota Velodrome Malang,-7.9739065,112.66902859999999,public_area,thursday,3,20,80
Hutan Kota Velodrome Malang,-7.9739065,112.66902859999999,public_area,thursday,3,21,72
Hutan Kota Velodrome Malang,-7.9739065,112.66902859999999,public_area,thursday,3,22,48
Hutan Kota Velodrome Malang,-7.9739065,112.66902859999999,public_area,thursday,3,23,56
Hutan Kota Velodrome Malang,-7.9739065,112.66902859999999,public_area,thursday,3,0,32
Hutan Kota Velodrome Malang,-7.9739065,112.66902859999999,public_area,thursday,3,1,32
Hutan Kota Velodrome Malang,-7.9739065,112.66902859999999,public_area,thursday,3,2,32
Hutan Kota Velodrome Malang,-7.9739065,112.66902859999999,public_area,thursday,3,3,36
Hutan Kota Velodrome Malang,-7.9739065,112.66902859999999,public_area,friday,4,4,32
Hutan Kota Velodrome Malang,-7.9739065,112.66902859999999,public_area,friday,4,5,24
Hutan Kota Velodrome Malang,-7.9739065,112.66902859999999,public_area,friday,4,6,16
Hutan Kota Velodrome Malang,-7.9739065,112.66902859999999,public_area,friday,4,7,24
Hutan Kota Velodrome Malang,-7.9739065,112.66902859999999,public_area,friday,4,8,36
Hutan Kota Velodrome Malang,-7.9739065,112.66902859999999,public_area,friday,4,9,44
Hutan Kota Velodrome Malang,-7.9739065,112.66902859999999,public_area,friday,4,10,32
Hutan Kota Velodrome Malang,-7.9739065,112.66902859999999,public_area,friday,4,11,36
Hutan Kota Velodrome Malang,-7.9739065,112.66902859999999,public_area,friday,4,12,32
Hutan Kota Velodrome Malang,-7.9739065,112.66902859999999,public_area,friday,4,13,28
Hutan Kota Velodrome Malang,-7.9739065,112.66902859999999,public_area,friday,4,14,28
Hutan Kota Velodrome Malang,-7.9739065,112.66902859999999,public_area,friday,4,15,24
Hutan Kota Velodrome Malang,-7.9739065,112.66902859999999,public_area,friday,4,16,24
Hutan Kota Velodrome Malang,-7.9739065,112.66902859999999,public_area,friday,4,17,20
Hutan Kota Velodrome Malang,-7.9739065,112.66902859999999,public_area,friday,4,18,28
Hutan Kota Velodrome Malang,-7.9739065,112.66902859999999,public_area,friday,4,19,36
Hutan Kota Velodrome Malang,-7.9739065,112.66902859999999,public_area,friday,4,20,44
Hutan Kota Velodrome Malang,-7.9739065,112.66902859999999,public_area,friday,4,21,44
Hutan Kota Velodrome Malang,-7.9739065,112.66902859999999,public_area,friday,4,22,56
Hutan Kota Velodrome Malang,-7.9739065,112.66902859999999,public_area,friday,4,23,40
Hutan Kota Velodrome Malang,-7.9739065,112.66902859999999,public_area,friday,4,0,36
Hutan Kota Velodrome Malang,-7.9739065,112.66902859999999,public_area,friday,4,1,32
Hutan Kota Velodrome Malang,-7.9739065,112.66902859999999,public_area,friday,4,2,36
Hutan Kota Velodrome Malang,-7.9739065,112.66902859999999,public_area,friday,4,3,40
Hutan Kota Velodrome Malang,-7.9739065,112.66902859999999,public_area,saturday,5,4,24
Hutan Kota Velodrome Malang,-7.9739065,112.66902859999999,public_area,saturday,5,5,24
Hutan Kota Velodrome Malang,-7.9739065,112.66902859999999,public_area,saturday,5,6,24
Hutan Kota Velodrome Malang,-7.9739065,112.66902859999999,public_area,saturday,5,7,28
Hutan Kota Velodrome Malang,-7.9739065,112.66902859999999,public_area,saturday,5,8,28
Hutan Kota Velodrome Malang,-7.9739065,112.66902859999999,public_area,saturday,5,9,36
Hutan Kota Velodrome Malang,-7.9739065,112.66902859999999,public_area,saturday,5,10,32
Hutan Kota Velodrome Malang,-7.9739065,112.66902859999999,public_area,saturday,5,11,28
Hutan Kota Velodrome Malang,-7.9739065,112.66902859999999,public_area,saturday,5,12,20
Hutan Kota Velodrome Malang,-7.9739065,112.66902859999999,public_area,saturday,5,13,32
Hutan Kota Velodrome Malang,-7.9739065,112.66902859999999,public_area,saturday,5,14,36
Hutan Kota Velodrome Malang,-7.9739065,112.66902859999999,public_area,saturday,5,15,36
Hutan Kota Velodrome Malang,-7.9739065,112.66902859999999,public_area,saturday,5,16,32
Hutan Kota Velodrome Malang,-7.9739065,112.66902859999999,public_area,saturday,5,17,32
Hutan Kota Velodrome Malang,-7.9739065,112.66902859999999,public_area,saturday,5,18,40
Hutan Kota Velodrome Malang,-7.9739065,112.66902859999999,public_area,saturday,5,19,48
Hutan Kota Velodrome Malang,-7.9739065,112.66902859999999,public_area,saturday,5,20,52
Hutan Kota Velodrome Malang,-7.9739065,112.66902859999999,public_area,saturday,5,21,40
Hutan Kota Velodrome Malang,-7.9739065,112.66902859999999,public_area,saturday,5,22,48
Hutan Kota Velodrome Malang,-7.9739065,112.66902859999999,public_area,saturday,5,23,40
Hutan Kota Velodrome Malang,-7.9739065,112.66902859999999,public_area,saturday,5,0,36
Hutan Kota Velodrome Malang,-7.9739065,112.66902859999999,public_area,saturday,5,1,28
Hutan Kota Velodrome Malang,-7.9739065,112.66902859999999,public_area,saturday,5,2,24
Hutan Kota Velodrome Malang,-7.9739065,112.66902859999999,public_area,saturday,5,3,24
Taman Wisata Edukasi Buring Kedungkandang,-7.989681399999999,112.6539451,public_area,sunday,6,4,32
Taman Wisata Edukasi Buring Kedungkandang,-7.989681399999999,112.6539451,public_area,sunday,6,5,35
Taman Wisata Edukasi Buring Kedungkandang,-7.989681399999999,112.6539451,public_area,sunday,6,6,29
Taman Wisata Edukasi Buring Kedungkandang,-7.989681399999999,112.6539451,public_area,sunday,6,7,37
Taman Wisata Edukasi Buring Kedungkandang,-7.989681399999999,112.6539451,public_area,sunday,6,8,43
Taman Wisata Edukasi Buring Kedungkandang,-7.989681399999999,112.6539451,public_area,sunday,6,9,56
Taman Wisata Edukasi Buring Kedungkandang,-7.989681399999999,112.6539451,public_area,sunday,6,10,48
Taman Wisata Edukasi Buring Kedungkandang,-7.989681399999999,112.6539451,public_area,sunday,6,11,48
Taman Wisata Edukasi Buring Kedungkandang,-7.989681399999999,112.6539451,public_area,sunday,6,12,37
Taman Wisata Edukasi Buring Kedungkandang,-7.989681399999999,112.6539451,public_area,sunday,6,13,45
Taman Wisata Edukasi Buring Kedungkandang,-7.989681399999999,112.6539451,public_area,sunday,6,14,54
Taman Wisata Edukasi Buring Kedungkandang,-7.989681399999999,112.6539451,public_area,sunday,6,15,64
Taman Wisata Edukasi Buring Kedungkandang,-7.989681399999999,112.6539451,public_area,sunday,6,16,62
Taman Wisata Edukasi Buring Kedungkandang,-7.989681399999999,112.6539451,public_area,sunday,6,17,62
Taman Wisata Edukasi Buring Kedungkandang,-7.989681399999999,112.6539451,public_area,sunday,6,18,64
Taman Wisata Edukasi Buring Kedungkandang,-7.989681399999999,112.6539451,public_area,sunday,6,19,78
Taman Wisata Edukasi Buring Kedungkandang,-7.989681399999999,112.6539451,public_area,sunday,6,20,100
Taman Wisata Edukasi Buring Kedungkandang,-7.989681399999999,112.6539451,public_area,sunday,6,21,100
Taman Wisata Edukasi Buring Kedungkandang,-7.989681399999999,112.6539451,public_area,sunday,6,22,94
Taman Wisata Edukasi Buring Kedungkandang,-7.989681399999999,112.6539451,public_area,sunday,6,23,78
Taman Wisata Edukasi Buring Kedungkandang,-7.989681399999999,112.6539451,public_area,sunday,6,0,54
Taman Wisata Edukasi Buring Kedungkandang,-7.989681399999999,112.6539451,public_area,sunday,6,1,35
Taman Wisata Edukasi Buring Kedungkandang,-7.989681399999999,112.6539451,public_area,sunday,6,2,24
Taman Wisata Edukasi Buring Kedungkandang,-7.989681399999999,112.6539451,public_area,sunday,6,3,29
Taman Wisata Edukasi Buring Kedungkandang,-7.989681399999999,112.6539451,public_area,monday,0,4,48
Taman Wisata Edukasi Buring Kedungkandang,-7.989681399999999,112.6539451,public_area,monday,0,5,59
Taman Wisata Edukasi Buring Kedungkandang,-7.989681399999999,112.6539451,public_area,monday,0,6,62
Taman Wisata Edukasi Buring Kedungkandang,-7.989681399999999,112.6539451,public_area,monday,0,7,75
Taman Wisata Edukasi Buring Kedungkandang,-7.989681399999999,112.6539451,public_area,monday,0,8,72
Taman Wisata Edukasi Buring Kedungkandang,-7.989681399999999,112.6539451,public_area,monday,0,9,67
Taman Wisata Edukasi Buring Kedungkandang,-7.989681399999999,112.6539451,public_area,monday,0,10,64
Taman Wisata Edukasi Buring Kedungkandang,-7.989681399999999,112.6539451,public_area,monday,0,11,64
Taman Wisata Edukasi Buring Kedungkandang,-7.989681399999999,112.6539451,public_area,monday,0,12,70
Taman Wisata Edukasi Buring Kedungkandang,-7.989681399999999,112.6539451,public_area,monday,0,13,48
Taman Wisata Edukasi Buring Kedungkandang,-7.989681399999999,112.6539451,public_area,monday,0,14,54
Taman Wisata Edukasi Buring Kedungkandang,-7.989681399999999,112.6539451,public_area,monday,0,15,51
Taman Wisata Edukasi Buring Kedungkandang,-7.989681399999999,112.6539451,public_area,monday,0,16,72
Taman Wisata Edukasi Buring Kedungkandang,-7.989681399999999,112.6539451,public_area,monday,0,17,78
Taman Wisata Edukasi Buring Kedungkandang,-7.989681399999999,112.6539451,public_area,monday,0,18,100
Taman Wisata Edukasi Buring Kedungkandang,-7.989681399999999,112.6539451,public_area,monday,0,19,94
Taman Wisata Edukasi Buring Kedungkandang,-7.989681399999999,112.6539451,public_area,monday,0,20,94
Taman Wisata Edukasi Buring Kedungkandang,-7.989681399999999,112.6539451,public_area,monday,0,21,72
Taman Wisata Edukasi Buring Kedungkandang,-7.989681399999999,112.6539451,public_area,monday,0,22,75
Taman Wisata Edukasi Buring Kedungkandang,-7.989681399999999,112.6539451,public_area,monday,0,23,62
Taman Wisata Edukasi Buring Kedungkandang,-7.989681399999999,112.6539451,public_area,monday,0,0,45
Taman Wisata Edukasi Buring Kedungkandang,-7.989681399999999,112.6539451,public_area,monday,0,1,43
Taman Wisata Edukasi Buring Kedungkandang,-7.989681399999999,112.6539451,public_area,monday,0,2,40
Taman Wisata Edukasi Buring Kedungkandang,-7.989681399999999,112.6539451,public_area,monday,0,3,43
Taman Wisata Edukasi Buring Kedungkandang,-7.989681399999999,112.6539451,public_area,tuesday,1,4,18
Taman Wisata Edukasi Buring Kedungkandang,-7.989681399999999,112.6539451,public_area,tuesday,1,5,13
Taman Wisata Edukasi Buring Kedungkandang,-7.989681399999999,112.6539451,public_area,tuesday,1,6,21
Taman Wisata Edukasi Buring Kedungkandang,-7.989681399999999,112.6539451,public_area,tuesday,1,7,24
Taman Wisata Edukasi Buring Kedungkandang,-7.989681399999999,112.6539451,public_area,tuesday,1,8,32
Taman Wisata Edukasi Buring Kedungkandang,-7.989681399999999,112.6539451,public_area,tuesday,1,9,27
Taman Wisata Edukasi Buring Kedungkandang,-7.989681399999999,112.6539451,public_area,tuesday,1,10,32
Taman Wisata Edukasi Buring Kedungkandang,-7.989681399999999,112.6539451,public_area,tuesday,1,11,40
Taman Wisata Edukasi Buring Kedungkandang,-7.989681399999999,112.6539451,public_area,tuesday,1,12,40
Taman Wisata Edukasi Buring Kedungkandang,-7.989681399999999,112.6539451,public_area,tuesday,1,13,40
Taman Wisata Edukasi Buring Kedungkandang,-7.989681399999999,112.6539451,public_area,tuesday,1,14,37
Taman Wisata Edukasi Buring Kedungkandang,-7.989681399999999,112.6539451,public_area,tuesday,1,15,45
Taman Wisata Edukasi Buring Kedungkandang,-7.989681399999999,112.6539451,public_area,tuesday,1,16,40
Taman Wisata Edukasi Buring Kedungkandang,-7.989681399999999,112.6539451,public_area,tuesday,1,17,51
Taman Wisata Edukasi Buring Kedungkandang,-7.989681399999999,112.6539451,public_area,tuesday,1,18,51
Taman Wisata Edukasi Buring Kedungkandang,-7.989681399999999,112.6539451,public_area,tuesday,1,19,51
Taman Wisata Edukasi Buring Kedungkandang,-7.989681399999999,112.6539451,public_area,tuesday,1,20,59
Taman Wisata Edukasi Buring Kedungkandang,-7.989681399999999,112.6539451,public_area,tuesday,1,21,67
Taman Wisata Edukasi Buring Kedungkandang,-7.989681399999999,112.6539451,public_area,tuesday,1,22,67
Taman Wisata Edukasi Buring Kedungkandang,-7.989681399999999,112.6539451,public_area,tuesday,1,23,62
Taman Wisata Edukasi Buring Kedungkandang,-7.989681399999999,112.6539451,public_area,tuesday,1,0,43
Taman Wisata Edukasi Buring Kedungkandang,-7.989681399999999,112.6539451,public_area,tuesday,1,1,24
Taman Wisata Edukasi Buring Kedungkandang,-7.989681399999999,112.6539451,public_area,tuesday,1,2,16
Taman Wisata Edukasi Buring Kedungkandang,-7.989681399999999,112.6539451,public_area,tuesday,1,3,16
Taman Wisata Edukasi Buring Kedungkandang,-7.989681399999999,112.6539451,public_area,wednesday,2,4,35
Taman Wisata Edukasi Buring Kedungkandang,-7.989681399999999,112.6539451,public_area,wednesday,2,5,43
Taman Wisata Edukasi Buring Kedungkandang,-7.989681399999999,112.6539451,public_area,wednesday,2,6,29
Taman Wisata Edukasi Buring Kedungkandang,-7.989681399999999,112.6539451,public_area,wednesday,2,7,29
Taman Wisata Edukasi Buring Kedungkandang,-7.989681399999999,112.6539451,public_area,wednesday,2,8,35
Taman Wisata Edukasi Buring Kedungkandang,-7.989681399999999,112.6539451,public_area,wednesday,2,9,43
Taman Wisata Edukasi Buring Kedungkandang,-7.989681399999999,112.6539451,public_area,wednesday,2,10,54
Taman Wisata Edukasi Buring Kedungkandang,-7.989681399999999,112.6539451,public_area,wednesday,2,11,56
Taman Wisata Edukasi Buring Kedungkandang,-7.989681399999999,112.6539451,public_area,wednesday,2,12,54
Taman Wisata Edukasi Buring Kedungkandang,-7.989681399999999,112.6539451,public_area,wednesday,2,13,54
Taman Wisata Edukasi Buring Kedungkandang,-7.989681399999999,112.6539451,public_area,wednesday,2,14,56
Taman Wisata Edukasi Buring Kedungkandang,-7.989681399999999,112.6539451,public_area,wednesday,2,15,54
Taman Wisata Edukasi Buring Kedungkandang,-7.989681399999999,112.6539451,public_area,wednesday,2,16,48
Taman Wisata Edukasi Buring Kedungkandang,-7.989681399999999,112.6539451,public_area,wednesday,2,17,40
Taman Wisata Edukasi Buring Kedungkandang,-7.989681399999999,112.6539451,public_area,wednesday,2,18,45
Taman Wisata Edukasi Buring Kedungkandang,-7.989681399999999,112.6539451,public_area,wednesday,2,19,45
Taman Wisata Edukasi Buring Kedungkandang,-7.989681399999999,112.6539451,public_area,wednesday,2,20,59
Taman Wisata Edukasi Buring Kedungkandang,-7.989681399999999,112.6539451,public_area,wednesday,2,21,56
Taman Wisata Edukasi Buring Kedungkandang,-7.989681399999999,112.6539451,public_area,wednesday,2,22,59
Taman Wisata Edukasi Buring Kedungkandang,-7.989681399999999,112.6539451,public_area,wednesday,2,23,43
Taman Wisata Edukasi Buring Kedungkandang,-7.989681399999999,112.6539451,public_area,wednesday,2,0,29
Taman Wisata Edukasi Buring Kedungkandang,-7.989681399999999,112.6539451,public_area,wednesday,2,1,21
Taman Wisata Edukasi Buring Kedungkandang,-7.989681399999999,112.6539451,public_area,wednesday,2,2,21
Taman Wisata Edukasi Buring Kedungkandang,-7.989681399999999,112.6539451,public_area,wednesday,2,3,32
Taman Wisata Edukasi Buring Kedungkandang,-7.989681399999999,112.6539451,public_area,thursday,3,4,35
Taman Wisata Edukasi Buring Kedungkandang,-7.989681399999999,112.6539451,public_area,thursday,3,5,27
Taman Wisata Edukasi Buring Kedungkandang,-7.989681399999999,112.6539451,public_area,thursday,3,6,24
Taman Wisata Edukasi Buring Kedungkandang,-7.989681399999999,112.6539451,public_area,thursday,3,7,37
Taman Wisata Edukasi Buring Kedungkandang,-7.989681399999999,112.6539451,public_area,thursday,3,8,56
Taman Wisata Edukasi Buring Kedungkandang,-7.989681399999999,112.6539451,public_area,thursday,3,9,70
